Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
2/1/21,2/28/21,By Month,2021.0,2.0,Connecticut,Female,All Ages,220.0,1360.0,152.0,95.0,0.0,277.0
3/1/21,3/31/21,By Month,2021.0,3.0,Connecticut,Male,All Ages,98.0,1024.0,75.0,47.0,0.0,126.0
3/1/21,3/31/21,By Month,2021.0,3.0,Connecticut,Female,All Ages,86.0,1048.0,74.0,36.0,0.0,124.0
4/1/21,4/24/21,By Month,2021.0,4.0,Connecticut,Male,All Ages,0.0,43.0,0.0,0.0,0.0,11.0
4/1/21,4/24/21,By Month,2021.0,4.0,Connecticut,Female,All Ages,11.0,51.0,10.0,0.0,0.0,14.0
1/1/20,1/31/20,By Month,2020.0,1.0,Delaware,Male,All Ages,0.0,417.0,12.0,0.0,0.0,14.0
1/1/20,1/31/20,By Month,2020.0,1.0,Delaware,Female,All Ages,0.0,437.0,27.0,0.0,0.0,30.0
2/1/20,2/29/20,By Month,2020.0,2.0,Delaware,Male,All Ages,0.0,375.0,0.0,0.0,0.0,0.0
2/1/20,2/29/20,By Month,2020.0,2.0,Delaware,Female,All Ages,0.0,398.0,23.0,0.0,0.0,27.0
3/1/20,3/31/20,By Month,2020.0,3.0,Delaware,Male,All Ages,0.0,441.0,26.0,0.0,0.0,32.0
3/1/20,3/31/20,By Month,2020.0,3.0,Delaware,Female,All Ages,0.0,444.0,32.0,0.0,0.0,40.0
4/1/20,4/30/20,By Month,2020.0,4.0,Delaware,Male,All Ages,82.0,500.0,59.0,37.0,0.0,104.0
4/1/20,4/30/20,By Month,2020.0,4.0,Delaware,Female,All Ages,102.0,531.0,65.0,41.0,0.0,127.0
5/1/20,5/31/20,By Month,2020.0,5.0,Delaware,Male,All Ages,124.0,549.0,57.0,46.0,0.0,135.0
5/1/20,5/31/20,By Month,2020.0,5.0,Delaware,Female,All Ages,141.0,553.0,65.0,44.0,0.0,162.0
6/1/20,6/30/20,By Month,2020.0,6.0,Delaware,Male,All Ages,29.0,411.0,31.0,15.0,0.0,45.0
6/1/20,6/30/20,By Month,2020.0,6.0,Delaware,Female,All Ages,32.0,391.0,24.0,12.0,0.0,44.0
7/1/20,7/31/20,By Month,2020.0,7.0,Delaware,Male,All Ages,14.0,470.0,24.0,0.0,0.0,29.0
7/1/20,7/31/20,By Month,2020.0,7.0,Delaware,Female,All Ages,11.0,401.0,16.0,0.0,0.0,22.0
8/1/20,8/31/20,By Month,2020.0,8.0,Delaware,Male,All Ages,11.0,457.0,21.0,0.0,0.0,27.0
8/1/20,8/31/20,By Month,2020.0,8.0,Delaware,Female,All Ages,0.0,389.0,18.0,0.0,0.0,24.0
9/1/20,9/30/20,By Month,2020.0,9.0,Delaware,Male,All Ages,10.0,447.0,24.0,0.0,0.0,30.0
9/1/20,9/30/20,By Month,2020.0,9.0,Delaware,Female,All Ages,13.0,380.0,21.0,0.0,0.0,27.0
10/1/20,10/31/20,By Month,2020.0,10.0,Delaware,Male,All Ages,37.0,466.0,36.0,16.0,0.0,57.0
10/1/20,10/31/20,By Month,2020.0,10.0,Delaware,Female,All Ages,42.0,438.0,26.0,19.0,0.0,49.0
11/1/20,11/30/20,By Month,2020.0,11.0,Delaware,Male,All Ages,46.0,442.0,38.0,27.0,0.0,57.0
11/1/20,11/30/20,By Month,2020.0,11.0,Delaware,Female,All Ages,36.0,407.0,37.0,22.0,0.0,51.0
12/1/20,12/31/20,By Month,2020.0,12.0,Delaware,Male,All Ages,142.0,668.0,96.0,72.0,0.0,166.0
12/1/20,12/31/20,By Month,2020.0,12.0,Delaware,Female,All Ages,116.0,562.0,66.0,42.0,0.0,140.0
1/1/21,1/31/21,By Month,2021.0,1.0,Delaware,Male,All Ages,154.0,602.0,97.0,84.0,0.0,167.0
1/1/21,1/31/21,By Month,2021.0,1.0,Delaware,Female,All Ages,138.0,523.0,85.0,69.0,0.0,154.0
2/1/21,2/28/21,By Month,2021.0,2.0,Delaware,Male,All Ages,47.0,380.0,42.0,31.0,0.0,58.0
2/1/21,2/28/21,By Month,2021.0,2.0,Delaware,Female,All Ages,58.0,372.0,33.0,22.0,0.0,69.0
3/1/21,3/31/21,By Month,2021.0,3.0,Delaware,Male,All Ages,21.0,363.0,20.0,10.0,0.0,31.0
3/1/21,3/31/21,By Month,2021.0,3.0,Delaware,Female,All Ages,13.0,338.0,18.0,0.0,0.0,23.0
4/1/21,4/24/21,By Month,2021.0,4.0,Delaware,Male,All Ages,0.0,156.0,0.0,0.0,0.0,13.0
4/1/21,4/24/21,By Month,2021.0,4.0,Delaware,Female,All Ages,10.0,122.0,0.0,0.0,0.0,15.0
1/1/20,1/31/20,By Month,2020.0,1.0,Florida,Male,All Ages,0.0,10404.0,601.0,0.0,75.0,676.0
1/1/20,1/31/20,By Month,2020.0,1.0,Florida,Female,All Ages,0.0,9082.0,533.0,0.0,75.0,608.0
2/1/20,2/29/20,By Month,2020.0,2.0,Florida,Male,All Ages,0.0,9697.0,612.0,0.0,70.0,682.0
2/1/20,2/29/20,By Month,2020.0,2.0,Florida,Female,All Ages,0.0,8510.0,528.0,0.0,60.0,588.0
3/1/20,3/31/20,By Month,2020.0,3.0,Florida,Male,All Ages,125.0,10491.0,861.0,71.0,49.0,963.0
3/1/20,3/31/20,By Month,2020.0,3.0,Florida,Female,All Ages,65.0,9192.0,653.0,35.0,52.0,735.0
4/1/20,4/30/20,By Month,2020.0,4.0,Florida,Male,All Ages,766.0,10317.0,1084.0,407.0,18.0,1457.0
4/1/20,4/30/20,By Month,2020.0,4.0,Florida,Female,All Ages,544.0,8893.0,823.0,283.0,13.0,1096.0
5/1/20,5/31/20,By Month,2020.0,5.0,Florida,Male,All Ages,581.0,10234.0,899.0,302.0,0.0,1184.0
5/1/20,5/31/20,By Month,2020.0,5.0,Florida,Female,All Ages,550.0,8863.0,686.0,269.0,0.0,972.0
6/1/20,6/30/20,By Month,2020.0,6.0,Florida,Male,All Ages,573.0,10189.0,861.0,303.0,0.0,1131.0
6/1/20,6/30/20,By Month,2020.0,6.0,Florida,Female,All Ages,509.0,8609.0,647.0,245.0,0.0,912.0
7/1/20,7/31/20,By Month,2020.0,7.0,Florida,Male,All Ages,2718.0,12751.0,1952.0,1394.0,0.0,3280.0
7/1/20,7/31/20,By Month,2020.0,7.0,Florida,Female,All Ages,2256.0,11205.0,1550.0,1093.0,0.0,2714.0
8/1/20,8/31/20,By Month,2020.0,8.0,Florida,Male,All Ages,2724.0,12584.0,2221.0,1666.0,0.0,3281.0
8/1/20,8/31/20,By Month,2020.0,8.0,Florida,Female,All Ages,2052.0,10953.0,1562.0,1122.0,0.0,2493.0
9/1/20,9/30/20,By Month,2020.0,9.0,Florida,Male,All Ages,1131.0,10509.0,1236.0,704.0,0.0,1666.0
9/1/20,9/30/20,By Month,2020.0,9.0,Florida,Female,All Ages,881.0,9014.0,941.0,493.0,0.0,1330.0
10/1/20,10/31/20,By Month,2020.0,10.0,Florida,Male,All Ages,820.0,10329.0,1055.0,506.0,0.0,1370.0
10/1/20,10/31/20,By Month,2020.0,10.0,Florida,Female,All Ages,586.0,9042.0,771.0,325.0,0.0,1032.0
11/1/20,11/30/20,By Month,2020.0,11.0,Florida,Male,All Ages,1103.0,10508.0,1289.0,751.0,0.0,1644.0
11/1/20,11/30/20,By Month,2020.0,11.0,Florida,Female,All Ages,658.0,8805.0,858.0,426.0,0.0,1094.0
12/1/20,12/31/20,By Month,2020.0,12.0,Florida,Male,All Ages,1825.0,12354.0,1855.0,1253.0,0.0,2434.0
12/1/20,12/31/20,By Month,2020.0,12.0,Florida,Female,All Ages,1309.0,10521.0,1350.0,823.0,0.0,1842.0
1/1/21,1/31/21,By Month,2021.0,1.0,Florida,Male,All Ages,2824.0,13474.0,2598.0,1951.0,0.0,3474.0
1/1/21,1/31/21,By Month,2021.0,1.0,Florida,Female,All Ages,2147.0,11438.0,1908.0,1388.0,0.0,2671.0
2/1/21,2/28/21,By Month,2021.0,2.0,Florida,Male,All Ages,1803.0,11447.0,1816.0,1246.0,0.0,2374.0
2/1/21,2/28/21,By Month,2021.0,2.0,Florida,Female,All Ages,1346.0,9476.0,1308.0,873.0,0.0,1786.0
3/1/21,3/31/21,By Month,2021.0,3.0,Florida,Male,All Ages,1036.0,10999.0,1299.0,738.0,0.0,1598.0
3/1/21,3/31/21,By Month,2021.0,3.0,Florida,Female,All Ages,728.0,9318.0,921.0,485.0,0.0,1166.0
4/1/21,4/24/21,By Month,2021.0,4.0,Florida,Male,All Ages,407.0,5372.0,531.0,281.0,0.0,659.0
4/1/21,4/24/21,By Month,2021.0,4.0,Florida,Female,All Ages,296.0,4536.0,394.0,193.0,0.0,497.0
1/1/20,1/31/20,By Month,2020.0,1.0,Georgia,Male,All Ages,0.0,4025.0,252.0,0.0,43.0,295.0
1/1/20,1/31/20,By Month,2020.0,1.0,Georgia,Female,All Ages,0.0,3938.0,199.0,0.0,41.0,240.0
2/1/20,2/29/20,By Month,2020.0,2.0,Georgia,Male,All Ages,0.0,3815.0,194.0,0.0,24.0,218.0
2/1/20,2/29/20,By Month,2020.0,2.0,Georgia,Female,All Ages,0.0,3596.0,175.0,0.0,34.0,209.0
3/1/20,3/31/20,By Month,2020.0,3.0,Georgia,Male,All Ages,127.0,4142.0,317.0,62.0,13.0,395.0
3/1/20,3/31/20,By Month,2020.0,3.0,Georgia,Female,All Ages,91.0,3868.0,259.0,42.0,16.0,324.0
4/1/20,4/30/20,By Month,2020.0,4.0,Georgia,Male,All Ages,565.0,4403.0,499.0,261.0,0.0,808.0
4/1/20,4/30/20,By Month,2020.0,4.0,Georgia,Female,All Ages,512.0,4293.0,445.0,224.0,0.0,739.0
5/1/20,5/31/20,By Month,2020.0,5.0,Georgia,Male,All Ages,393.0,4330.0,383.0,185.0,0.0,595.0
5/1/20,5/31/20,By Month,2020.0,5.0,Georgia,Female,All Ages,404.0,4138.0,307.0,169.0,0.0,542.0
6/1/20,6/30/20,By Month,2020.0,6.0,Georgia,Male,All Ages,256.0,4083.0,294.0,124.0,0.0,426.0
6/1/20,6/30/20,By Month,2020.0,6.0,Georgia,Female,All Ages,256.0,3596.0,255.0,90.0,0.0,422.0
7/1/20,7/31/20,By Month,2020.0,7.0,Georgia,Male,All Ages,726.0,4913.0,517.0,336.0,0.0,907.0
7/1/20,7/31/20,By Month,2020.0,7.0,Georgia,Female,All Ages,601.0,4356.0,397.0,255.0,0.0,743.0
8/1/20,8/31/20,By Month,2020.0,8.0,Georgia,Male,All Ages,935.0,4989.0,668.0,476.0,0.0,1128.0
8/1/20,8/31/20,By Month,2020.0,8.0,Georgia,Female,All Ages,860.0,4729.0,597.0,411.0,0.0,1047.0
9/1/20,9/30/20,By Month,2020.0,9.0,Georgia,Male,All Ages,524.0,4407.0,456.0,285.0,0.0,696.0
9/1/20,9/30/20,By Month,2020.0,9.0,Georgia,Female,All Ages,436.0,4107.0,394.0,215.0,0.0,615.0
10/1/20,10/31/20,By Month,2020.0,10.0,Georgia,Male,All Ages,408.0,4481.0,409.0,232.0,0.0,585.0
10/1/20,10/31/20,By Month,2020.0,10.0,Georgia,Female,All Ages,364.0,4029.0,309.0,166.0,0.0,507.0
11/1/20,11/30/20,By Month,2020.0,11.0,Georgia,Male,All Ages,526.0,4537.0,442.0,284.0,0.0,685.0
11/1/20,11/30/20,By Month,2020.0,11.0,Georgia,Female,All Ages,458.0,4099.0,385.0,247.0,0.0,597.0
12/1/20,12/31/20,By Month,2020.0,12.0,Georgia,Male,All Ages,1044.0,5472.0,819.0,584.0,0.0,1281.0
12/1/20,12/31/20,By Month,2020.0,12.0,Georgia,Female,All Ages,836.0,4898.0,618.0,448.0,0.0,1007.0
1/1/21,1/31/21,By Month,2021.0,1.0,Georgia,Male,All Ages,2152.0,6607.0,1466.0,1242.0,0.0,2377.0
1/1/21,1/31/21,By Month,2021.0,1.0,Georgia,Female,All Ages,1722.0,6034.0,1170.0,972.0,0.0,1921.0
2/1/21,2/28/21,By Month,2021.0,2.0,Georgia,Male,All Ages,958.0,4680.0,728.0,549.0,0.0,1138.0
2/1/21,2/28/21,By Month,2021.0,2.0,Georgia,Female,All Ages,843.0,4282.0,617.0,463.0,0.0,999.0
3/1/21,3/31/21,By Month,2021.0,3.0,Georgia,Male,All Ages,361.0,3780.0,368.0,211.0,0.0,518.0
3/1/21,3/31/21,By Month,2021.0,3.0,Georgia,Female,All Ages,323.0,3615.0,319.0,187.0,0.0,455.0
4/1/21,4/24/21,By Month,2021.0,4.0,Georgia,Male,All Ages,95.0,1339.0,107.0,45.0,0.0,157.0
4/1/21,4/24/21,By Month,2021.0,4.0,Georgia,Female,All Ages,87.0,1284.0,95.0,45.0,0.0,137.0
1/1/20,1/31/20,By Month,2020.0,1.0,Hawaii,Male,All Ages,0.0,537.0,47.0,0.0,0.0,49.0
1/1/20,1/31/20,By Month,2020.0,1.0,Hawaii,Female,All Ages,0.0,533.0,36.0,0.0,0.0,39.0
2/1/20,2/29/20,By Month,2020.0,2.0,Hawaii,Male,All Ages,0.0,534.0,33.0,0.0,0.0,37.0
2/1/20,2/29/20,By Month,2020.0,2.0,Hawaii,Female,All Ages,0.0,500.0,42.0,0.0,0.0,45.0
3/1/20,3/31/20,By Month,2020.0,3.0,Hawaii,Male,All Ages,0.0,565.0,41.0,0.0,0.0,49.0
3/1/20,3/31/20,By Month,2020.0,3.0,Hawaii,Female,All Ages,0.0,460.0,34.0,0.0,0.0,38.0
4/1/20,4/30/20,By Month,2020.0,4.0,Hawaii,Male,All Ages,10.0,514.0,36.0,0.0,0.0,45.0
4/1/20,4/30/20,By Month,2020.0,4.0,Hawaii,Female,All Ages,0.0,410.0,20.0,0.0,0.0,22.0
5/1/20,5/31/20,By Month,2020.0,5.0,Hawaii,Male,All Ages,0.0,508.0,30.0,0.0,0.0,31.0
5/1/20,5/31/20,By Month,2020.0,5.0,Hawaii,Female,All Ages,0.0,443.0,26.0,0.0,0.0,26.0
6/1/20,6/30/20,By Month,2020.0,6.0,Hawaii,Male,All Ages,0.0,515.0,19.0,0.0,0.0,20.0
6/1/20,6/30/20,By Month,2020.0,6.0,Hawaii,Female,All Ages,0.0,439.0,21.0,0.0,0.0,21.0
7/1/20,7/31/20,By Month,2020.0,7.0,Hawaii,Male,All Ages,0.0,526.0,26.0,0.0,0.0,30.0
7/1/20,7/31/20,By Month,2020.0,7.0,Hawaii,Female,All Ages,0.0,458.0,18.0,0.0,0.0,21.0
8/1/20,8/31/20,By Month,2020.0,8.0,Hawaii,Male,All Ages,51.0,583.0,53.0,27.0,0.0,77.0
8/1/20,8/31/20,By Month,2020.0,8.0,Hawaii,Female,All Ages,23.0,465.0,27.0,0.0,0.0,41.0
9/1/20,9/30/20,By Month,2020.0,9.0,Hawaii,Male,All Ages,79.0,583.0,62.0,37.0,0.0,104.0
9/1/20,9/30/20,By Month,2020.0,9.0,Hawaii,Female,All Ages,49.0,485.0,39.0,23.0,0.0,65.0
10/1/20,10/31/20,By Month,2020.0,10.0,Hawaii,Male,All Ages,45.0,561.0,49.0,23.0,0.0,71.0
10/1/20,10/31/20,By Month,2020.0,10.0,Hawaii,Female,All Ages,26.0,462.0,32.0,12.0,0.0,47.0
11/1/20,11/30/20,By Month,2020.0,11.0,Hawaii,Male,All Ages,21.0,537.0,47.0,12.0,0.0,56.0
11/1/20,11/30/20,By Month,2020.0,11.0,Hawaii,Female,All Ages,10.0,439.0,19.0,0.0,0.0,24.0
12/1/20,12/31/20,By Month,2020.0,12.0,Hawaii,Male,All Ages,18.0,566.0,45.0,11.0,0.0,52.0
12/1/20,12/31/20,By Month,2020.0,12.0,Hawaii,Female,All Ages,17.0,437.0,27.0,11.0,0.0,33.0
1/1/21,1/31/21,By Month,2021.0,1.0,Hawaii,Male,All Ages,23.0,527.0,47.0,14.0,0.0,56.0
1/1/21,1/31/21,By Month,2021.0,1.0,Hawaii,Female,All Ages,22.0,461.0,39.0,11.0,0.0,50.0
2/1/21,2/28/21,By Month,2021.0,2.0,Hawaii,Male,All Ages,16.0,529.0,36.0,13.0,0.0,39.0
2/1/21,2/28/21,By Month,2021.0,2.0,Hawaii,Female,All Ages,0.0,471.0,27.0,0.0,0.0,31.0
3/1/21,3/31/21,By Month,2021.0,3.0,Hawaii,Male,All Ages,11.0,577.0,36.0,0.0,0.0,42.0
3/1/21,3/31/21,By Month,2021.0,3.0,Hawaii,Female,All Ages,0.0,482.0,25.0,0.0,0.0,29.0
4/1/21,4/24/21,By Month,2021.0,4.0,Hawaii,Male,All Ages,0.0,251.0,14.0,0.0,0.0,15.0
4/1/21,4/24/21,By Month,2021.0,4.0,Hawaii,Female,All Ages,0.0,242.0,15.0,0.0,0.0,16.0
1/1/20,1/31/20,By Month,2020.0,1.0,Idaho,Male,All Ages,0.0,639.0,37.0,0.0,0.0,42.0
1/1/20,1/31/20,By Month,2020.0,1.0,Idaho,Female,All Ages,0.0,596.0,33.0,0.0,0.0,34.0
2/1/20,2/29/20,By Month,2020.0,2.0,Idaho,Male,All Ages,0.0,624.0,30.0,0.0,0.0,34.0
2/1/20,2/29/20,By Month,2020.0,2.0,Idaho,Female,All Ages,0.0,594.0,34.0,0.0,0.0,40.0
3/1/20,3/31/20,By Month,2020.0,3.0,Idaho,Male,All Ages,0.0,702.0,33.0,0.0,0.0,47.0
3/1/20,3/31/20,By Month,2020.0,3.0,Idaho,Female,All Ages,0.0,624.0,42.0,0.0,0.0,47.0
4/1/20,4/30/20,By Month,2020.0,4.0,Idaho,Male,All Ages,27.0,642.0,39.0,0.0,0.0,58.0
4/1/20,4/30/20,By Month,2020.0,4.0,Idaho,Female,All Ages,28.0,528.0,27.0,0.0,0.0,47.0
5/1/20,5/31/20,By Month,2020.0,5.0,Idaho,Male,All Ages,0.0,624.0,27.0,0.0,0.0,33.0
5/1/20,5/31/20,By Month,2020.0,5.0,Idaho,Female,All Ages,16.0,609.0,21.0,0.0,0.0,33.0
6/1/20,6/30/20,By Month,2020.0,6.0,Idaho,Male,All Ages,0.0,649.0,25.0,0.0,0.0,29.0
6/1/20,6/30/20,By Month,2020.0,6.0,Idaho,Female,All Ages,0.0,580.0,20.0,0.0,0.0,24.0
7/1/20,7/31/20,By Month,2020.0,7.0,Idaho,Male,All Ages,77.0,718.0,53.0,33.0,0.0,97.0
7/1/20,7/31/20,By Month,2020.0,7.0,Idaho,Female,All Ages,52.0,654.0,36.0,15.0,0.0,73.0
8/1/20,8/31/20,By Month,2020.0,8.0,Idaho,Male,All Ages,109.0,800.0,71.0,47.0,0.0,133.0
8/1/20,8/31/20,By Month,2020.0,8.0,Idaho,Female,All Ages,70.0,669.0,46.0,27.0,0.0,89.0
9/1/20,9/30/20,By Month,2020.0,9.0,Idaho,Male,All Ages,64.0,770.0,49.0,30.0,0.0,83.0
9/1/20,9/30/20,By Month,2020.0,9.0,Idaho,Female,All Ages,49.0,599.0,33.0,18.0,0.0,64.0
10/1/20,10/31/20,By Month,2020.0,10.0,Idaho,Male,All Ages,99.0,793.0,75.0,47.0,0.0,127.0
10/1/20,10/31/20,By Month,2020.0,10.0,Idaho,Female,All Ages,86.0,668.0,47.0,32.0,0.0,101.0
11/1/20,11/30/20,By Month,2020.0,11.0,Idaho,Male,All Ages,229.0,928.0,131.0,107.0,0.0,253.0
11/1/20,11/30/20,By Month,2020.0,11.0,Idaho,Female,All Ages,158.0,776.0,81.0,59.0,0.0,180.0
12/1/20,12/31/20,By Month,2020.0,12.0,Idaho,Male,All Ages,265.0,929.0,153.0,127.0,0.0,291.0
12/1/20,12/31/20,By Month,2020.0,12.0,Idaho,Female,All Ages,183.0,752.0,90.0,74.0,0.0,200.0
1/1/21,1/31/21,By Month,2021.0,1.0,Idaho,Male,All Ages,158.0,828.0,109.0,82.0,0.0,185.0
1/1/21,1/31/21,By Month,2021.0,1.0,Idaho,Female,All Ages,103.0,676.0,74.0,54.0,0.0,123.0
2/1/21,2/28/21,By Month,2021.0,2.0,Idaho,Male,All Ages,67.0,678.0,57.0,36.0,0.0,88.0
2/1/21,2/28/21,By Month,2021.0,2.0,Idaho,Female,All Ages,43.0,549.0,32.0,19.0,0.0,56.0
3/1/21,3/31/21,By Month,2021.0,3.0,Idaho,Male,All Ages,45.0,696.0,47.0,28.0,0.0,64.0
3/1/21,3/31/21,By Month,2021.0,3.0,Idaho,Female,All Ages,28.0,636.0,41.0,13.0,0.0,56.0
4/1/21,4/24/21,By Month,2021.0,4.0,Idaho,Male,All Ages,21.0,334.0,23.0,15.0,0.0,29.0
4/1/21,4/24/21,By Month,2021.0,4.0,Idaho,Female,All Ages,23.0,314.0,29.0,12.0,0.0,40.0
1/1/20,1/31/20,By Month,2020.0,1.0,Illinois,Male,All Ages,0.0,5013.0,345.0,0.0,22.0,367.0
1/1/20,1/31/20,By Month,2020.0,1.0,Illinois,Female,All Ages,0.0,4787.0,333.0,0.0,29.0,362.0
2/1/20,2/29/20,By Month,2020.0,2.0,Illinois,Male,All Ages,0.0,4680.0,303.0,0.0,22.0,325.0
2/1/20,2/29/20,By Month,2020.0,2.0,Illinois,Female,All Ages,0.0,4502.0,298.0,0.0,33.0,331.0
3/1/20,3/31/20,By Month,2020.0,3.0,Illinois,Male,All Ages,126.0,5066.0,446.0,72.0,36.0,536.0
3/1/20,3/31/20,By Month,2020.0,3.0,Illinois,Female,All Ages,67.0,5035.0,440.0,41.0,51.0,516.0
4/1/20,4/30/20,By Month,2020.0,4.0,Illinois,Male,All Ages,1403.0,6528.0,1085.0,737.0,0.0,1757.0
4/1/20,4/30/20,By Month,2020.0,4.0,Illinois,Female,All Ages,1044.0,5889.0,887.0,533.0,10.0,1407.0
5/1/20,5/31/20,By Month,2020.0,5.0,Illinois,Male,All Ages,1522.0,6374.0,1050.0,778.0,0.0,1795.0
5/1/20,5/31/20,By Month,2020.0,5.0,Illinois,Female,All Ages,1300.0,5869.0,857.0,601.0,0.0,1558.0
6/1/20,6/30/20,By Month,2020.0,6.0,Illinois,Male,All Ages,599.0,4965.0,504.0,293.0,0.0,810.0
6/1/20,6/30/20,By Month,2020.0,6.0,Illinois,Female,All Ages,559.0,4761.0,431.0,246.0,0.0,744.0
7/1/20,7/31/20,By Month,2020.0,7.0,Illinois,Male,All Ages,228.0,4883.0,320.0,101.0,0.0,448.0
7/1/20,7/31/20,By Month,2020.0,7.0,Illinois,Female,All Ages,214.0,4439.0,280.0,80.0,0.0,414.0
8/1/20,8/31/20,By Month,2020.0,8.0,Illinois,Male,All Ages,254.0,4930.0,352.0,117.0,0.0,489.0
8/1/20,8/31/20,By Month,2020.0,8.0,Illinois,Female,All Ages,234.0,4570.0,292.0,92.0,0.0,434.0
9/1/20,9/30/20,By Month,2020.0,9.0,Illinois,Male,All Ages,298.0,4732.0,378.0,149.0,0.0,528.0
9/1/20,9/30/20,By Month,2020.0,9.0,Illinois,Female,All Ages,251.0,4500.0,293.0,90.0,0.0,456.0
10/1/20,10/31/20,By Month,2020.0,10.0,Illinois,Male,All Ages,570.0,5239.0,541.0,283.0,0.0,830.0
10/1/20,10/31/20,By Month,2020.0,10.0,Illinois,Female,All Ages,507.0,5035.0,416.0,200.0,0.0,723.0
11/1/20,11/30/20,By Month,2020.0,11.0,Illinois,Male,All Ages,1817.0,6696.0,1160.0,923.0,0.0,2054.0
11/1/20,11/30/20,By Month,2020.0,11.0,Illinois,Female,All Ages,1517.0,6142.0,877.0,671.0,0.0,1723.0
12/1/20,12/31/20,By Month,2020.0,12.0,Illinois,Male,All Ages,2191.0,7290.0,1411.0,1146.0,0.0,2458.0
12/1/20,12/31/20,By Month,2020.0,12.0,Illinois,Female,All Ages,1976.0,6778.0,1106.0,854.0,0.0,2228.0
1/1/21,1/31/21,By Month,2021.0,1.0,Illinois,Male,All Ages,1311.0,6216.0,1063.0,778.0,0.0,1596.0
1/1/21,1/31/21,By Month,2021.0,1.0,Illinois,Female,All Ages,1076.0,5712.0,769.0,527.0,0.0,1319.0
2/1/21,2/28/21,By Month,2021.0,2.0,Illinois,Male,All Ages,618.0,4991.0,584.0,357.0,0.0,846.0
2/1/21,2/28/21,By Month,2021.0,2.0,Illinois,Female,All Ages,427.0,4738.0,423.0,234.0,0.0,616.0
3/1/21,3/31/21,By Month,2021.0,3.0,Illinois,Male,All Ages,301.0,4718.0,396.0,181.0,0.0,516.0
3/1/21,3/31/21,By Month,2021.0,3.0,Illinois,Female,All Ages,216.0,4576.0,308.0,119.0,0.0,405.0
4/1/21,4/24/21,By Month,2021.0,4.0,Illinois,Male,All Ages,182.0,2535.0,208.0,113.0,0.0,277.0
4/1/21,4/24/21,By Month,2021.0,4.0,Illinois,Female,All Ages,142.0,2347.0,176.0,87.0,0.0,231.0
1/1/20,1/31/20,By Month,2020.0,1.0,Indiana,Male,All Ages,0.0,3156.0,215.0,0.0,14.0,229.0
1/1/20,1/31/20,By Month,2020.0,1.0,Indiana,Female,All Ages,0.0,3091.0,235.0,0.0,27.0,262.0
2/1/20,2/29/20,By Month,2020.0,2.0,Indiana,Male,All Ages,0.0,2911.0,218.0,0.0,24.0,242.0
2/1/20,2/29/20,By Month,2020.0,2.0,Indiana,Female,All Ages,0.0,2917.0,205.0,0.0,28.0,233.0
3/1/20,3/31/20,By Month,2020.0,3.0,Indiana,Male,All Ages,74.0,3173.0,277.0,44.0,30.0,336.0
3/1/20,3/31/20,By Month,2020.0,3.0,Indiana,Female,All Ages,51.0,3089.0,252.0,24.0,30.0,308.0
4/1/20,4/30/20,By Month,2020.0,4.0,Indiana,Male,All Ages,610.0,3422.0,536.0,298.0,0.0,851.0
4/1/20,4/30/20,By Month,2020.0,4.0,Indiana,Female,All Ages,530.0,3321.0,440.0,228.0,0.0,749.0
5/1/20,5/31/20,By Month,2020.0,5.0,Indiana,Male,All Ages,445.0,3398.0,367.0,184.0,0.0,630.0
5/1/20,5/31/20,By Month,2020.0,5.0,Indiana,Female,All Ages,512.0,3233.0,317.0,165.0,0.0,665.0
6/1/20,6/30/20,By Month,2020.0,6.0,Indiana,Male,All Ages,221.0,3080.0,260.0,95.0,0.0,386.0
6/1/20,6/30/20,By Month,2020.0,6.0,Indiana,Female,All Ages,246.0,2849.0,222.0,88.0,0.0,380.0
7/1/20,7/31/20,By Month,2020.0,7.0,Indiana,Male,All Ages,175.0,3209.0,244.0,78.0,0.0,341.0
7/1/20,7/31/20,By Month,2020.0,7.0,Indiana,Female,All Ages,156.0,2780.0,201.0,56.0,0.0,303.0
8/1/20,8/31/20,By Month,2020.0,8.0,Indiana,Male,All Ages,194.0,3126.0,267.0,107.0,0.0,354.0
8/1/20,8/31/20,By Month,2020.0,8.0,Indiana,Female,All Ages,191.0,2845.0,227.0,75.0,0.0,343.0
9/1/20,9/30/20,By Month,2020.0,9.0,Indiana,Male,All Ages,221.0,2984.0,252.0,116.0,0.0,357.0
9/1/20,9/30/20,By Month,2020.0,9.0,Indiana,Female,All Ages,190.0,2903.0,242.0,80.0,0.0,352.0
10/1/20,10/31/20,By Month,2020.0,10.0,Indiana,Male,All Ages,448.0,3444.0,426.0,244.0,0.0,630.0
10/1/20,10/31/20,By Month,2020.0,10.0,Indiana,Female,All Ages,429.0,3245.0,358.0,188.0,0.0,599.0
11/1/20,11/30/20,By Month,2020.0,11.0,Indiana,Male,All Ages,1061.0,4052.0,723.0,567.0,0.0,1218.0
11/1/20,11/30/20,By Month,2020.0,11.0,Indiana,Female,All Ages,949.0,3768.0,564.0,424.0,0.0,1090.0
12/1/20,12/31/20,By Month,2020.0,12.0,Indiana,Male,All Ages,1474.0,4599.0,985.0,788.0,0.0,1673.0
