,Date,Year,Week,State,Total_Deaths,Excess_Deaths,Covid_19_Deaths,Cum_Excess_Deaths,Cum_Covid_19_Deaths
3235,2020-04-12T00:00:00.000,2020,15,Utah,388.0,7.760000000000007,0.0,326.02000000000004,11.0
3236,2020-04-19T00:00:00.000,2020,16,Utah,409.0,61.349999999999966,16.0,387.37,27.0
3237,2020-04-26T00:00:00.000,2020,17,Utah,381.0,26.670000000000023,12.0,414.04,39.0
3238,2020-05-03T00:00:00.000,2020,18,Utah,372.0,11.16000000000001,18.0,425.20000000000005,57.0
3239,2020-05-10T00:00:00.000,2020,19,Utah,403.0,52.38999999999996,17.0,477.59000000000003,74.0
3240,2020-05-17T00:00:00.000,2020,20,Utah,374.0,0.0,15.0,477.59000000000003,89.0
3241,2020-05-24T00:00:00.000,2020,21,Utah,390.0,42.90000000000004,12.0,520.4900000000001,101.0
3242,2020-05-31T00:00:00.000,2020,22,Utah,410.0,49.200000000000045,12.0,569.6900000000002,113.0
3243,2020-06-07T00:00:00.000,2020,23,Utah,388.0,34.92000000000003,20.0,604.6100000000002,133.0
3244,2020-06-14T00:00:00.000,2020,24,Utah,402.0,64.31999999999996,15.0,668.9300000000002,148.0
3245,2020-06-21T00:00:00.000,2020,25,Utah,388.0,42.680000000000035,13.0,711.6100000000002,161.0
3246,2020-06-28T00:00:00.000,2020,26,Utah,438.0,109.5,22.0,821.1100000000002,183.0
3247,2020-07-05T00:00:00.000,2020,27,Utah,407.0,81.39999999999998,36.0,902.5100000000002,219.0
3248,2020-07-12T00:00:00.000,2020,28,Utah,435.0,91.34999999999998,30.0,993.8600000000002,249.0
3249,2020-07-19T00:00:00.000,2020,29,Utah,437.0,126.73000000000002,44.0,1120.5900000000001,293.0
3250,2020-07-26T00:00:00.000,2020,30,Utah,435.0,104.39999999999999,26.0,1224.9900000000002,319.0
3251,2020-08-02T00:00:00.000,2020,31,Utah,449.0,139.19000000000003,29.0,1364.1800000000003,348.0
3252,2020-08-09T00:00:00.000,2020,32,Utah,450.0,144.00000000000003,32.0,1508.1800000000003,380.0
3253,2020-08-16T00:00:00.000,2020,33,Utah,422.0,80.17999999999998,18.0,1588.3600000000004,398.0
3254,2020-08-23T00:00:00.000,2020,34,Utah,377.0,41.470000000000034,11.0,1629.8300000000004,409.0
3255,2020-08-30T00:00:00.000,2020,35,Utah,367.0,14.680000000000014,19.0,1644.5100000000004,428.0
3256,2020-09-06T00:00:00.000,2020,36,Utah,382.0,45.84000000000004,12.0,1690.3500000000006,440.0
3257,2020-09-13T00:00:00.000,2020,37,Utah,400.0,51.99999999999996,0.0,1742.3500000000006,440.0
3258,2020-09-20T00:00:00.000,2020,38,Utah,440.0,101.19999999999999,24.0,1843.5500000000006,464.0
3259,2020-09-27T00:00:00.000,2020,39,Utah,393.0,47.16000000000004,28.0,1890.7100000000007,492.0
3260,2020-10-04T00:00:00.000,2020,40,Utah,443.0,93.02999999999999,45.0,1983.7400000000007,537.0
3261,2020-10-11T00:00:00.000,2020,41,Utah,424.0,59.35999999999996,37.0,2043.1000000000006,574.0
3262,2020-10-18T00:00:00.000,2020,42,Utah,442.0,106.08,38.0,2149.1800000000007,612.0
3263,2020-10-25T00:00:00.000,2020,43,Utah,460.0,115.0,52.0,2264.1800000000007,664.0
3264,2020-11-01T00:00:00.000,2020,44,Utah,453.0,126.84000000000002,73.0,2391.020000000001,737.0
3265,2020-11-08T00:00:00.000,2020,45,Utah,482.0,178.34000000000006,80.0,2569.360000000001,817.0
3266,2020-11-15T00:00:00.000,2020,46,Utah,544.0,217.59999999999997,113.0,2786.960000000001,930.0
3267,2020-11-22T00:00:00.000,2020,47,Utah,487.0,146.10000000000002,113.0,2933.060000000001,1043.0
3268,2020-11-29T00:00:00.000,2020,48,Utah,537.0,236.27999999999997,130.0,3169.340000000001,1173.0
3269,2020-12-06T00:00:00.000,2020,49,Utah,552.0,292.56,133.0,3461.900000000001,1306.0
3270,2020-12-13T00:00:00.000,2020,50,Utah,545.0,256.15,127.0,3718.050000000001,1433.0
3271,2020-12-20T00:00:00.000,2020,51,Utah,502.0,140.56,104.0,3858.610000000001,1537.0
3272,2020-12-27T00:00:00.000,2020,52,Utah,486.0,116.64,99.0,3975.250000000001,1636.0
3273,2021-01-03T00:00:00.000,2021,53,Utah,533.0,149.24,114.0,4124.490000000001,1750.0
3274,2021-01-10T00:00:00.000,2021,1,Utah,484.0,106.47999999999999,106.0,4230.97,1856.0
3275,2021-01-17T00:00:00.000,2021,2,Utah,495.0,158.40000000000003,106.0,4389.37,1962.0
3276,2021-01-24T00:00:00.000,2021,3,Utah,502.0,130.52,79.0,4519.89,2041.0
3277,2021-01-31T00:00:00.000,2021,4,Utah,466.0,121.16000000000001,58.0,4641.05,2099.0
3278,2021-02-07T00:00:00.000,2021,5,Utah,446.0,66.89999999999996,44.0,4707.95,2143.0
3279,2021-02-14T00:00:00.000,2021,6,Utah,428.0,72.75999999999996,33.0,4780.71,2176.0
3280,2021-02-21T00:00:00.000,2021,7,Utah,376.0,-11.28000000000001,35.0,4769.43,2211.0
3281,2021-02-28T00:00:00.000,2021,8,Utah,415.0,29.050000000000026,33.0,4798.4800000000005,2244.0
3282,2021-03-07T00:00:00.000,2021,9,Utah,409.0,4.090000000000003,26.0,4802.570000000001,2270.0
3283,2021-03-14T00:00:00.000,2021,10,Utah,392.0,23.52000000000002,23.0,4826.090000000001,2293.0
3284,2021-03-21T00:00:00.000,2021,11,Utah,392.0,11.76000000000001,14.0,4837.850000000001,2307.0
3285,2021-03-28T00:00:00.000,2021,12,Utah,402.0,56.27999999999996,12.0,4894.130000000001,2319.0
3286,2021-04-04T00:00:00.000,2021,13,Utah,367.0,7.340000000000007,10.0,4901.470000000001,2329.0
3287,2021-04-11T00:00:00.000,2021,14,Utah,285.0,-71.25,0.0,4830.220000000001,2329.0
3288,2021-04-18T00:00:00.000,2021,15,Utah,225.0,-92.25,0.0,4737.970000000001,2329.0
3289,2021-04-25T00:00:00.000,2021,16,Utah,19.0,-18.05,0.0,4719.920000000001,2329.0
3290,2019-12-29T00:00:00.000,2019,52,Vermont,92.0,-23.0,0.0,-23.0,0.0
3291,2020-01-05T00:00:00.000,2020,1,Vermont,102.0,-18.360000000000007,0.0,-41.36000000000001,0.0
3292,2020-01-12T00:00:00.000,2020,2,Vermont,125.0,8.750000000000007,0.0,-32.61,0.0
3293,2020-01-19T00:00:00.000,2020,3,Vermont,119.0,-7.140000000000006,0.0,-39.75000000000001,0.0
3294,2020-01-26T00:00:00.000,2020,4,Vermont,96.0,-17.280000000000005,0.0,-57.030000000000015,0.0
3295,2020-02-02T00:00:00.000,2020,5,Vermont,112.0,-7.8399999999999945,0.0,-64.87,0.0
3296,2020-02-09T00:00:00.000,2020,6,Vermont,126.0,10.080000000000009,0.0,-54.78999999999999,0.0
3297,2020-02-16T00:00:00.000,2020,7,Vermont,107.0,-10.699999999999998,0.0,-65.49,0.0
3298,2020-02-23T00:00:00.000,2020,8,Vermont,137.0,35.620000000000005,0.0,-29.86999999999999,0.0
3299,2020-03-01T00:00:00.000,2020,9,Vermont,115.0,-11.499999999999998,0.0,-41.36999999999999,0.0
3300,2020-03-08T00:00:00.000,2020,10,Vermont,140.0,33.6,0.0,-7.769999999999989,0.0
3301,2020-03-15T00:00:00.000,2020,11,Vermont,135.0,14.850000000000014,0.0,7.080000000000025,0.0
3302,2020-03-22T00:00:00.000,2020,12,Vermont,106.0,-10.599999999999998,0.0,-3.519999999999973,0.0
3303,2020-03-29T00:00:00.000,2020,13,Vermont,130.0,29.9,12.0,26.380000000000024,12.0
3304,2020-04-05T00:00:00.000,2020,14,Vermont,109.0,-11.989999999999998,0.0,14.390000000000025,12.0
3305,2020-04-12T00:00:00.000,2020,15,Vermont,129.0,14.190000000000012,11.0,28.580000000000037,23.0
3306,2020-04-19T00:00:00.000,2020,16,Vermont,120.0,6.000000000000005,11.0,34.58000000000004,34.0
3307,2020-04-26T00:00:00.000,2020,17,Vermont,109.0,5.450000000000005,0.0,40.030000000000044,34.0
3308,2020-05-03T00:00:00.000,2020,18,Vermont,112.0,23.519999999999996,0.0,63.55000000000004,34.0
3309,2020-05-10T00:00:00.000,2020,19,Vermont,103.0,2.060000000000002,0.0,65.61000000000004,34.0
3310,2020-05-17T00:00:00.000,2020,20,Vermont,103.0,-5.150000000000005,0.0,60.460000000000036,34.0
3311,2020-05-24T00:00:00.000,2020,21,Vermont,131.0,39.300000000000004,0.0,99.76000000000005,34.0
3312,2020-05-31T00:00:00.000,2020,22,Vermont,116.0,13.920000000000012,0.0,113.68000000000006,34.0
3313,2020-06-07T00:00:00.000,2020,23,Vermont,103.0,-11.329999999999998,0.0,102.35000000000007,34.0
3314,2020-06-14T00:00:00.000,2020,24,Vermont,90.0,-13.500000000000002,0.0,88.85000000000007,34.0
3315,2020-06-21T00:00:00.000,2020,25,Vermont,124.0,29.759999999999998,0.0,118.61000000000007,34.0
3316,2020-06-28T00:00:00.000,2020,26,Vermont,91.0,-17.289999999999996,0.0,101.32000000000008,34.0
3317,2020-07-05T00:00:00.000,2020,27,Vermont,112.0,20.159999999999993,0.0,121.48000000000008,34.0
3318,2020-07-12T00:00:00.000,2020,28,Vermont,87.0,-11.31,0.0,110.17000000000007,34.0
3319,2020-07-19T00:00:00.000,2020,29,Vermont,115.0,17.24999999999999,0.0,127.42000000000006,34.0
3320,2020-07-26T00:00:00.000,2020,30,Vermont,103.0,-4.120000000000004,0.0,123.30000000000005,34.0
3321,2020-08-02T00:00:00.000,2020,31,Vermont,102.0,0.0,0.0,123.30000000000005,34.0
3322,2020-08-09T00:00:00.000,2020,32,Vermont,104.0,-3.1200000000000028,0.0,120.18000000000005,34.0
3323,2020-08-16T00:00:00.000,2020,33,Vermont,117.0,28.08,0.0,148.26000000000005,34.0
3324,2020-08-23T00:00:00.000,2020,34,Vermont,100.0,-2.0000000000000018,0.0,146.26000000000005,34.0
3325,2020-08-30T00:00:00.000,2020,35,Vermont,113.0,16.94999999999999,0.0,163.21000000000004,34.0
3326,2020-09-06T00:00:00.000,2020,36,Vermont,113.0,12.43000000000001,0.0,175.64000000000004,34.0
3327,2020-09-13T00:00:00.000,2020,37,Vermont,113.0,14.689999999999987,0.0,190.33000000000004,34.0
3328,2020-09-20T00:00:00.000,2020,38,Vermont,120.0,14.400000000000013,0.0,204.73000000000005,34.0
3329,2020-09-27T00:00:00.000,2020,39,Vermont,106.0,1.060000000000001,0.0,205.79000000000005,34.0
3330,2020-10-04T00:00:00.000,2020,40,Vermont,118.0,12.980000000000011,0.0,218.77000000000007,34.0
3331,2020-10-11T00:00:00.000,2020,41,Vermont,100.0,-15.000000000000002,0.0,203.77000000000007,34.0
3332,2020-10-18T00:00:00.000,2020,42,Vermont,122.0,9.760000000000009,0.0,213.5300000000001,34.0
3333,2020-10-25T00:00:00.000,2020,43,Vermont,117.0,2.340000000000002,0.0,215.8700000000001,34.0
3334,2020-11-01T00:00:00.000,2020,44,Vermont,112.0,-6.720000000000006,0.0,209.1500000000001,34.0
3335,2020-11-08T00:00:00.000,2020,45,Vermont,122.0,4.880000000000004,0.0,214.0300000000001,34.0
3336,2020-11-15T00:00:00.000,2020,46,Vermont,106.0,2.120000000000002,0.0,216.1500000000001,34.0
3337,2020-11-22T00:00:00.000,2020,47,Vermont,123.0,17.219999999999988,0.0,233.3700000000001,34.0
3338,2020-11-29T00:00:00.000,2020,48,Vermont,127.0,22.859999999999992,15.0,256.2300000000001,49.0
3339,2020-12-06T00:00:00.000,2020,49,Vermont,113.0,14.689999999999987,13.0,270.9200000000001,62.0
3340,2020-12-13T00:00:00.000,2020,50,Vermont,124.0,3.7200000000000033,14.0,274.6400000000001,76.0
3341,2020-12-20T00:00:00.000,2020,51,Vermont,150.0,28.499999999999993,19.0,303.1400000000001,95.0
3342,2020-12-27T00:00:00.000,2020,52,Vermont,138.0,13.800000000000011,11.0,316.9400000000001,106.0
3343,2021-01-03T00:00:00.000,2021,53,Vermont,108.0,-12.959999999999999,0.0,303.98000000000013,106.0
3344,2021-01-10T00:00:00.000,2021,1,Vermont,128.0,3.8400000000000034,0.0,307.82000000000016,106.0
3345,2021-01-17T00:00:00.000,2021,2,Vermont,124.0,8.680000000000007,0.0,316.50000000000017,106.0
3346,2021-01-24T00:00:00.000,2021,3,Vermont,114.0,-11.399999999999997,0.0,305.1000000000002,106.0
3347,2021-01-31T00:00:00.000,2021,4,Vermont,137.0,23.289999999999992,0.0,328.3900000000002,106.0
3348,2021-02-07T00:00:00.000,2021,5,Vermont,113.0,-6.7800000000000065,0.0,321.6100000000002,106.0
3349,2021-02-14T00:00:00.000,2021,6,Vermont,153.0,47.43000000000001,0.0,369.0400000000002,106.0
3350,2021-02-21T00:00:00.000,2021,7,Vermont,155.0,46.50000000000001,0.0,415.5400000000002,106.0
3351,2021-02-28T00:00:00.000,2021,8,Vermont,108.0,-1.080000000000001,0.0,414.4600000000002,106.0
3352,2021-03-07T00:00:00.000,2021,9,Vermont,129.0,1.2900000000000011,0.0,415.7500000000002,106.0
3353,2021-03-14T00:00:00.000,2021,10,Vermont,104.0,-8.319999999999997,0.0,407.43000000000023,106.0
3354,2021-03-21T00:00:00.000,2021,11,Vermont,97.0,-19.399999999999995,0.0,388.03000000000026,106.0
3355,2021-03-28T00:00:00.000,2021,12,Vermont,102.0,-13.26,0.0,374.77000000000027,106.0
3356,2021-04-04T00:00:00.000,2021,13,Vermont,103.0,-3.0900000000000025,0.0,371.6800000000003,106.0
3357,2021-04-11T00:00:00.000,2021,14,Vermont,94.0,-21.619999999999997,0.0,350.0600000000003,106.0
3358,2021-04-18T00:00:00.000,2021,15,Vermont,69.0,-28.290000000000003,0.0,321.77000000000027,106.0
3359,2021-04-25T00:00:00.000,2021,16,Vermont,44.0,-27.28,0.0,294.49000000000024,106.0
3360,2019-12-29T00:00:00.000,2019,52,Virginia,1438.0,14.380000000000013,0.0,14.380000000000013,0.0
3361,2020-01-05T00:00:00.000,2020,1,Virginia,1562.0,124.96000000000011,0.0,139.34000000000012,0.0
3362,2020-01-12T00:00:00.000,2020,2,Virginia,1466.0,29.320000000000025,0.0,168.66000000000014,0.0
3363,2020-01-19T00:00:00.000,2020,3,Virginia,1458.0,72.90000000000006,0.0,241.5600000000002,0.0
3364,2020-01-26T00:00:00.000,2020,4,Virginia,1479.0,73.95000000000006,0.0,315.5100000000003,0.0
3365,2020-02-02T00:00:00.000,2020,5,Virginia,1524.0,60.96000000000005,0.0,376.4700000000003,0.0
3366,2020-02-09T00:00:00.000,2020,6,Virginia,1377.0,-13.770000000000012,0.0,362.7000000000003,0.0
3367,2020-02-16T00:00:00.000,2020,7,Virginia,1444.0,43.320000000000036,0.0,406.0200000000003,0.0
3368,2020-02-23T00:00:00.000,2020,8,Virginia,1388.0,-13.880000000000013,0.0,392.1400000000003,0.0
3369,2020-03-01T00:00:00.000,2020,9,Virginia,1480.0,118.4000000000001,0.0,510.5400000000004,0.0
3370,2020-03-08T00:00:00.000,2020,10,Virginia,1435.0,86.10000000000008,0.0,596.6400000000006,0.0
3371,2020-03-15T00:00:00.000,2020,11,Virginia,1455.0,58.20000000000005,0.0,654.8400000000006,0.0
3372,2020-03-22T00:00:00.000,2020,12,Virginia,1517.0,182.04000000000016,28.0,836.8800000000008,28.0
3373,2020-03-29T00:00:00.000,2020,13,Virginia,1467.0,117.3600000000001,67.0,954.2400000000009,95.0
3374,2020-04-05T00:00:00.000,2020,14,Virginia,1619.0,323.79999999999995,115.0,1278.0400000000009,210.0
3375,2020-04-12T00:00:00.000,2020,15,Virginia,1603.0,368.69,195.0,1646.730000000001,405.0
3376,2020-04-19T00:00:00.000,2020,16,Virginia,1631.0,440.37,221.0,2087.100000000001,626.0
3377,2020-04-26T00:00:00.000,2020,17,Virginia,1669.0,500.7000000000001,251.0,2587.800000000001,877.0
3378,2020-05-03T00:00:00.000,2020,18,Virginia,1593.0,414.18,238.0,3001.980000000001,1115.0
3379,2020-05-10T00:00:00.000,2020,19,Virginia,1565.0,406.90000000000003,200.0,3408.880000000001,1315.0
3380,2020-05-17T00:00:00.000,2020,20,Virginia,1464.0,263.5199999999999,169.0,3672.400000000001,1484.0
3381,2020-05-24T00:00:00.000,2020,21,Virginia,1443.0,187.58999999999983,160.0,3859.9900000000007,1644.0
3382,2020-05-31T00:00:00.000,2020,22,Virginia,1410.0,169.20000000000016,105.0,4029.190000000001,1749.0
3383,2020-06-07T00:00:00.000,2020,23,Virginia,1422.0,170.64000000000016,109.0,4199.830000000001,1858.0
3384,2020-06-14T00:00:00.000,2020,24,Virginia,1292.0,64.60000000000005,88.0,4264.430000000001,1946.0
3385,2020-06-21T00:00:00.000,2020,25,Virginia,1456.0,276.63999999999993,79.0,4541.0700000000015,2025.0
3386,2020-06-28T00:00:00.000,2020,26,Virginia,1394.0,181.21999999999986,56.0,4722.290000000002,2081.0
3387,2020-07-05T00:00:00.000,2020,27,Virginia,1488.0,267.8399999999999,67.0,4990.130000000002,2148.0
3388,2020-07-12T00:00:00.000,2020,28,Virginia,1390.0,194.59999999999985,97.0,5184.730000000001,2245.0
3389,2020-07-19T00:00:00.000,2020,29,Virginia,1463.0,307.22999999999996,89.0,5491.960000000001,2334.0
3390,2020-07-26T00:00:00.000,2020,30,Virginia,1455.0,276.44999999999993,106.0,5768.410000000001,2440.0
3391,2020-08-02T00:00:00.000,2020,31,Virginia,1512.0,302.3999999999999,90.0,6070.81,2530.0
3392,2020-08-09T00:00:00.000,2020,32,Virginia,1456.0,276.63999999999993,101.0,6347.450000000001,2631.0
3393,2020-08-16T00:00:00.000,2020,33,Virginia,1453.0,261.5399999999999,125.0,6608.990000000001,2756.0
3394,2020-08-23T00:00:00.000,2020,34,Virginia,1457.0,247.68999999999988,110.0,6856.68,2866.0
3395,2020-08-30T00:00:00.000,2020,35,Virginia,1486.0,312.05999999999995,123.0,7168.74,2989.0
3396,2020-09-06T00:00:00.000,2020,36,Virginia,1469.0,279.1099999999999,118.0,7447.849999999999,3107.0
3397,2020-09-13T00:00:00.000,2020,37,Virginia,1459.0,204.25999999999985,118.0,7652.11,3225.0
3398,2020-09-20T00:00:00.000,2020,38,Virginia,1484.0,252.2799999999999,90.0,7904.389999999999,3315.0
3399,2020-09-27T00:00:00.000,2020,39,Virginia,1515.0,302.99999999999994,93.0,8207.39,3408.0
3400,2020-10-04T00:00:00.000,2020,40,Virginia,1478.0,251.2599999999999,96.0,8458.65,3504.0
3401,2020-10-11T00:00:00.000,2020,41,Virginia,1448.0,144.80000000000013,104.0,8603.449999999999,3608.0
3402,2020-10-18T00:00:00.000,2020,42,Virginia,1495.0,224.24999999999986,121.0,8827.699999999999,3729.0
3403,2020-10-25T00:00:00.000,2020,43,Virginia,1546.0,247.35999999999987,124.0,9075.06,3853.0
3404,2020-11-01T00:00:00.000,2020,44,Virginia,1652.0,462.56000000000006,134.0,9537.619999999999,3987.0
3405,2020-11-08T00:00:00.000,2020,45,Virginia,1513.0,242.07999999999987,135.0,9779.699999999999,4122.0
3406,2020-11-15T00:00:00.000,2020,46,Virginia,1613.0,354.85999999999996,186.0,10134.56,4308.0
3407,2020-11-22T00:00:00.000,2020,47,Virginia,1595.0,255.19999999999987,220.0,10389.76,4528.0
3408,2020-11-29T00:00:00.000,2020,48,Virginia,1629.0,309.50999999999993,241.0,10699.27,4769.0
3409,2020-12-06T00:00:00.000,2020,49,Virginia,1795.0,502.6,307.0,11201.87,5076.0
3410,2020-12-13T00:00:00.000,2020,50,Virginia,1866.0,578.4600000000002,363.0,11780.330000000002,5439.0
3411,2020-12-20T00:00:00.000,2020,51,Virginia,1899.0,664.6500000000002,383.0,12444.980000000001,5822.0
3412,2020-12-27T00:00:00.000,2020,52,Virginia,2011.0,864.7299999999999,451.0,13309.710000000001,6273.0
3413,2021-01-03T00:00:00.000,2021,53,Virginia,2012.0,824.9199999999998,512.0,14134.630000000001,6785.0
3414,2021-01-10T00:00:00.000,2021,1,Virginia,2062.0,866.0399999999998,545.0,15000.67,7330.0
3415,2021-01-17T00:00:00.000,2021,2,Virginia,2119.0,995.93,539.0,15996.6,7869.0
3416,2021-01-24T00:00:00.000,2021,3,Virginia,1950.0,779.9999999999998,491.0,16776.6,8360.0
3417,2021-01-31T00:00:00.000,2021,4,Virginia,1995.0,817.9499999999998,430.0,17594.55,8790.0
3418,2021-02-07T00:00:00.000,2021,5,Virginia,1793.0,394.46,336.0,17989.01,9126.0
3419,2021-02-14T00:00:00.000,2021,6,Virginia,1727.0,414.47999999999996,272.0,18403.489999999998,9398.0
3420,2021-02-21T00:00:00.000,2021,7,Virginia,1700.0,373.99999999999994,230.0,18777.489999999998,9628.0
3421,2021-02-28T00:00:00.000,2021,8,Virginia,1577.0,189.24000000000018,149.0,18966.73,9777.0
3422,2021-03-07T00:00:00.000,2021,9,Virginia,1528.0,183.36000000000016,142.0,19150.09,9919.0
3423,2021-03-14T00:00:00.000,2021,10,Virginia,1428.0,71.40000000000006,122.0,19221.49,10041.0
3424,2021-03-21T00:00:00.000,2021,11,Virginia,1204.0,-168.56,103.0,19052.93,10144.0
3425,2021-03-28T00:00:00.000,2021,12,Virginia,1312.0,-39.360000000000035,87.0,19013.57,10231.0
3426,2021-04-04T00:00:00.000,2021,13,Virginia,1431.0,71.55000000000007,109.0,19085.12,10340.0
3427,2021-04-11T00:00:00.000,2021,14,Virginia,992.0,-257.92,76.0,18827.2,10416.0
3428,2021-04-18T00:00:00.000,2021,15,Virginia,805.0,-305.9,62.0,18521.3,10478.0
3429,2021-04-25T00:00:00.000,2021,16,Virginia,187.0,-158.95,14.0,18362.35,10492.0
3430,2019-12-29T00:00:00.000,2019,52,Washington,1183.0,-59.150000000000055,0.0,-59.150000000000055,0.0
3431,2020-01-05T00:00:00.000,2020,1,Washington,1246.0,-62.300000000000054,0.0,-121.4500000000001,0.0
3432,2020-01-12T00:00:00.000,2020,2,Washington,1221.0,-36.63000000000003,0.0,-158.08000000000013,0.0
3433,2020-01-19T00:00:00.000,2020,3,Washington,1192.0,-35.76000000000003,0.0,-193.84000000000015,0.0
3434,2020-01-26T00:00:00.000,2020,4,Washington,1200.0,24.00000000000002,0.0,-169.84000000000012,0.0
3435,2020-02-02T00:00:00.000,2020,5,Washington,1180.0,0.0,0.0,-169.84000000000012,0.0
3436,2020-02-09T00:00:00.000,2020,6,Washington,1179.0,-35.37000000000003,0.0,-205.21000000000015,0.0
3437,2020-02-16T00:00:00.000,2020,7,Washington,1115.0,-55.75000000000005,0.0,-260.9600000000002,0.0
3438,2020-02-23T00:00:00.000,2020,8,Washington,1135.0,-34.05000000000003,0.0,-295.0100000000002,0.0
3439,2020-03-01T00:00:00.000,2020,9,Washington,1208.0,60.400000000000055,21.0,-234.61000000000016,21.0
3440,2020-03-08T00:00:00.000,2020,10,Washington,1165.0,0.0,27.0,-234.61000000000016,48.0
3441,2020-03-15T00:00:00.000,2020,11,Washington,1224.0,36.720000000000034,64.0,-197.89000000000013,112.0
3442,2020-03-22T00:00:00.000,2020,12,Washington,1294.0,219.9799999999999,123.0,22.089999999999776,235.0
3443,2020-03-29T00:00:00.000,2020,13,Washington,1305.0,182.69999999999987,160.0,204.78999999999965,395.0
3444,2020-04-05T00:00:00.000,2020,14,Washington,1304.0,208.6399999999999,148.0,413.42999999999955,543.0
3445,2020-04-12T00:00:00.000,2020,15,Washington,1251.0,200.1599999999999,122.0,613.5899999999995,665.0
3446,2020-04-19T00:00:00.000,2020,16,Washington,1231.0,233.88999999999993,108.0,847.4799999999993,773.0
3447,2020-04-26T00:00:00.000,2020,17,Washington,1157.0,69.42000000000006,79.0,916.8999999999994,852.0
3448,2020-05-03T00:00:00.000,2020,18,Washington,1211.0,145.32000000000014,87.0,1062.2199999999996,939.0
3449,2020-05-10T00:00:00.000,2020,19,Washington,1138.0,45.52000000000004,71.0,1107.7399999999996,1010.0
3450,2020-05-17T00:00:00.000,2020,20,Washington,1114.0,111.4000000000001,49.0,1219.1399999999996,1059.0
3451,2020-05-24T00:00:00.000,2020,21,Washington,1058.0,10.580000000000009,37.0,1229.7199999999996,1096.0
3452,2020-05-31T00:00:00.000,2020,22,Washington,1054.0,-10.54000000000001,34.0,1219.1799999999996,1130.0
3453,2020-06-07T00:00:00.000,2020,23,Washington,1101.0,77.07000000000006,44.0,1296.2499999999998,1174.0
3454,2020-06-14T00:00:00.000,2020,24,Washington,1133.0,113.3000000000001,31.0,1409.55,1205.0
3455,2020-06-21T00:00:00.000,2020,25,Washington,1084.0,43.36000000000004,41.0,1452.91,1246.0
3456,2020-06-28T00:00:00.000,2020,26,Washington,1125.0,67.50000000000006,44.0,1520.41,1290.0
3457,2020-07-05T00:00:00.000,2020,27,Washington,1162.0,104.5800000000001,58.0,1624.9900000000002,1348.0
3458,2020-07-12T00:00:00.000,2020,28,Washington,1179.0,165.0599999999999,51.0,1790.0500000000002,1399.0
3459,2020-07-19T00:00:00.000,2020,29,Washington,1179.0,188.6399999999999,77.0,1978.69,1476.0
3460,2020-07-26T00:00:00.000,2020,30,Washington,1229.0,233.50999999999993,92.0,2212.2,1568.0
3461,2020-08-02T00:00:00.000,2020,31,Washington,1233.0,234.26999999999992,84.0,2446.47,1652.0
3462,2020-08-09T00:00:00.000,2020,32,Washington,1174.0,164.35999999999987,76.0,2610.8299999999995,1728.0
3463,2020-08-16T00:00:00.000,2020,33,Washington,1199.0,239.79999999999995,52.0,2850.629999999999,1780.0
3464,2020-08-23T00:00:00.000,2020,34,Washington,1118.0,100.62000000000009,46.0,2951.249999999999,1826.0
3465,2020-08-30T00:00:00.000,2020,35,Washington,1239.0,223.01999999999992,42.0,3174.269999999999,1868.0
3466,2020-09-06T00:00:00.000,2020,36,Washington,1145.0,160.2999999999999,31.0,3334.569999999999,1899.0
3467,2020-09-13T00:00:00.000,2020,37,Washington,1178.0,176.6999999999999,44.0,3511.2699999999986,1943.0
3468,2020-09-20T00:00:00.000,2020,38,Washington,1167.0,163.37999999999988,46.0,3674.6499999999987,1989.0
3469,2020-09-27T00:00:00.000,2020,39,Washington,1143.0,102.87000000000009,48.0,3777.5199999999986,2037.0
3470,2020-10-04T00:00:00.000,2020,40,Washington,1162.0,81.34000000000007,39.0,3858.8599999999988,2076.0
3471,2020-10-11T00:00:00.000,2020,41,Washington,1149.0,91.92000000000009,44.0,3950.779999999999,2120.0
3472,2020-10-18T00:00:00.000,2020,42,Washington,1195.0,83.65000000000008,68.0,4034.429999999999,2188.0
3473,2020-10-25T00:00:00.000,2020,43,Washington,1194.0,95.52000000000008,71.0,4129.949999999999,2259.0
3474,2020-11-01T00:00:00.000,2020,44,Washington,1274.0,203.8399999999999,67.0,4333.789999999999,2326.0
3475,2020-11-08T00:00:00.000,2020,45,Washington,1312.0,262.3999999999999,88.0,4596.189999999999,2414.0
3476,2020-11-15T00:00:00.000,2020,46,Washington,1325.0,291.49999999999994,112.0,4887.689999999999,2526.0
3477,2020-11-22T00:00:00.000,2020,47,Washington,1243.0,161.58999999999986,148.0,5049.279999999999,2674.0
3478,2020-11-29T00:00:00.000,2020,48,Washington,1354.0,324.96,205.0,5374.239999999999,2879.0
3479,2020-12-06T00:00:00.000,2020,49,Washington,1411.0,324.53,220.0,5698.769999999999,3099.0
3480,2020-12-13T00:00:00.000,2020,50,Washington,1379.0,275.79999999999995,218.0,5974.569999999999,3317.0
3481,2020-12-20T00:00:00.000,2020,51,Washington,1389.0,291.68999999999994,204.0,6266.259999999998,3521.0
3482,2020-12-27T00:00:00.000,2020,52,Washington,1347.0,242.45999999999992,181.0,6508.719999999998,3702.0
3483,2021-01-03T00:00:00.000,2021,53,Washington,1419.0,184.46999999999986,211.0,6693.189999999999,3913.0
